sbox_index,input_binary,input_decimal,output_binary,output_decimal,plaintext_hex,key_hex,ciphertext_hex,description
1,101111,47,0010,2,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 8
1,110001,49,1011,11,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 9
1,110011,51,0110,6,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 10
1,000011,3,1101,13,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 11
1,100100,36,0111,7,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 12
1,010100,20,0010,2,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 13
1,000101,5,0100,4,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 14
1,011100,28,0101,5,63dd39ca308065eb,f2531dab63c826d2,a7d0d2296e36c374,S-box 1 transform for round 15
0,011001,25,1001,9,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 0
0,100010,34,0001,1,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 1
0,110100,52,1001,9,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 2
0,101101,45,0001,1,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 3
0,001011,11,0010,2,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 4
0,100101,37,1000,8,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 5
0,011111,31,1000,8,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 6
0,010111,23,1011,11,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 7
0,110111,55,1110,14,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 8
0,010000,16,0011,3,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 9
0,011011,27,0101,5,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 10
0,100000,32,0100,4,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 11
0,111100,60,0101,5,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 12
0,011001,25,1001,9,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 13
0,010000,16,0011,3,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 14
0,011010,26,1001,9,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 0 transform for round 15
1,110000,48,0101,5,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 0
1,100010,34,1110,14,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 1
1,110011,51,0110,6,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 2
1,100111,39,0001,1,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 3
1,100010,34,1110,14,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 4
1,110011,51,0110,6,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 5
1,100111,39,0001,1,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 6
1,100110,38,1011,11,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 7
1,011101,29,1011,11,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 8
1,100000,32,0000,0,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 9
1,110011,51,0110,6,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 10
1,111011,59,0101,5,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 11
1,000101,5,0100,4,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 12
1,010011,19,0000,0,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 13
1,010001,17,1100,12,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 14
1,101011,43,1111,15,f6ff19a11bc50ff0,232c1d70f9f31f66,d8cd468b270efbe4,S-box 1 transform for round 15
0,101101,45,0001,1,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 0
0,010001,17,1010,10,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 1
0,011001,25,1001,9,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 2
0,111101,61,0110,6,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 3
0,010110,22,1100,12,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 4
0,111011,59,0000,0,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 5
0,001011,11,0010,2,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 6
0,001111,15,0001,1,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 7
0,001110,14,1000,8,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 8
0,110111,55,1110,14,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 9
0,110001,49,0101,5,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 10
0,110000,48,1111,15,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 11
0,011100,28,0000,0,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 12
0,100100,36,1110,14,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 13
0,100011,35,1100,12,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 14
0,001101,13,1101,13,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 0 transform for round 15
1,000110,6,1110,14,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 0
1,010010,18,0111,7,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 1
1,011110,30,1010,10,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 2
1,001100,12,0011,3,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 3
1,100000,32,0000,0,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 4
1,001000,8,0110,6,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 5
1,110010,50,1000,8,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 6
1,100110,38,1011,11,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 7
1,011101,29,1011,11,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 8
1,001001,9,1111,15,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 9
1,011100,28,0101,5,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 10
1,001001,9,1111,15,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 11
1,001011,11,0010,2,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 12
1,010101,21,0001,1,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 13
1,111011,59,0101,5,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 14
1,011101,29,1011,11,e2ba51c1f33d04a9,e701792333002fab,0495db52136c4c76,S-box 1 transform for round 15
0,110001,49,0101,5,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 0
0,011100,28,0000,0,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 1
0,100000,32,0100,4,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 2
0,001001,9,1110,14,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 3
0,011110,30,0111,7,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 4
0,001101,13,1101,13,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 5
0,100101,37,1000,8,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 6
0,011010,26,1001,9,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 7
0,010010,18,1010,10,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 8
0,110101,53,0011,3,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 9
0,111110,62,0000,0,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 10
0,110111,55,1110,14,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 11
0,010011,19,0110,6,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 12
0,000101,5,0111,7,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 13
0,110101,53,0011,3,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 14
0,110100,52,1001,9,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 0 transform for round 15
1,000001,1,0011,3,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 0
1,111000,56,1001,9,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 1
1,110110,54,0110,6,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 2
1,110001,49,1011,11,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 3
1,010100,20,0010,2,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 4
1,000010,2,0001,1,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 5
1,110100,52,1100,12,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 6
1,111010,58,0011,3,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 7
1,011010,26,0000,0,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 8
1,100110,38,1011,11,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 9
1,010010,18,0111,7,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 10
1,111000,56,1001,9,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 11
1,001011,11,0010,2,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 12
1,110101,53,0111,7,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 13
1,001000,8,0110,6,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 14
1,001100,12,0011,3,efe92585f779d494,8fd06c3ddce19d16,bd1d7756f68cdf8a,S-box 1 transform for round 15
0,000000,0,1110,14,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 0
0,110001,49,0101,5,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 1
0,110011,51,1011,11,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 2
0,110111,55,1110,14,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 3
0,110101,53,0011,3,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 4
0,001001,9,1110,14,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 5
0,010101,21,1100,12,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 6
0,011011,27,0101,5,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 7
0,110001,49,0101,5,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 8
0,010101,21,1100,12,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 9
0,010111,23,1011,11,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 10
0,001101,13,1101,13,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 11
0,100001,33,1111,15,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 12
0,101101,45,0001,1,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 13
0,101110,46,1011,11,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 14
0,011001,25,1001,9,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 0 transform for round 15
1,000111,7,0111,7,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 0
1,000011,3,1101,13,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 1
1,000100,4,1000,8,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 2
1,011000,24,1100,12,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 3
1,101111,47,0010,2,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 4
1,001000,8,0110,6,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 5
1,000110,6,1110,14,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 6
1,101100,44,1101,13,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 7
1,000110,6,1110,14,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 8
1,100001,33,1101,13,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 9
1,101001,41,0011,3,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 10
1,011010,26,0000,0,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 11
1,001110,14,0100,4,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 12
1,010110,22,1101,13,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 13
1,011011,27,1001,9,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 14
1,110111,55,1100,12,763aee7409782cd1,258392f27cb3ebdd,c9cfd35ac578eb01,S-box 1 transform for round 15
0,010011,19,0110,6,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 0
0,010000,16,0011,3,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 1
0,101111,47,0111,7,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 2
0,001110,14,1000,8,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 3
0,010001,17,1010,10,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 4
0,101000,40,1101,13,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 5
0,111101,61,0110,6,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 6
0,111111,63,1101,13,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 7
0,001100,12,1011,11,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 8
0,001100,12,1011,11,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 9
0,100000,32,0100,4,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 10
0,101100,44,0010,2,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 11
0,101000,40,1101,13,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 12
0,101011,43,1001,9,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 13
0,001110,14,1000,8,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 14
0,101000,40,1101,13,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 0 transform for round 15
1,100110,38,1011,11,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 0
1,111100,60,0010,2,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 1
1,001101,13,1000,8,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 2
1,101111,47,0010,2,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 3
1,011111,31,0101,5,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 4
1,111111,63,1001,9,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 5
1,011100,28,0101,5,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 6
1,101110,46,0001,1,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 7
1,110011,51,0110,6,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 8
1,000011,3,1101,13,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 9
1,010001,17,1100,12,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 10
1,011101,29,1011,11,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 11
1,001001,9,1111,15,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 12
1,111001,57,0000,0,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 13
1,100100,36,0111,7,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 14
1,010100,20,0010,2,89aef19e1e64748b,173e9704a2b51c20,9ce05d864e209763,S-box 1 transform for round 15
0,011110,30,0111,7,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 0
0,011010,26,1001,9,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 1
0,001010,10,1111,15,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 2
0,110010,50,1100,12,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 3
0,110101,53,0011,3,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 4
0,000000,0,1110,14,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 5
0,110011,51,1011,11,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 6
0,101010,42,0110,6,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 7
0,110011,51,1011,11,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 8
0,000011,3,1111,15,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 9
0,010011,19,0110,6,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 10
0,101001,41,0100,4,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 11
0,101001,41,0100,4,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 12
0,011111,31,1000,8,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 13
0,101001,41,0100,4,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 14
0,101100,44,0010,2,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 0 transform for round 15
1,110110,54,0110,6,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 0
1,001010,10,1011,11,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 1
1,011010,26,0000,0,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 2
1,100001,33,1101,13,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 3
1,100101,37,1010,10,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 4
1,010110,22,1101,13,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 5
1,010111,23,1010,10,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 6
1,001100,12,0011,3,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 7
1,000001,1,0011,3,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 8
1,100010,34,1110,14,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 9
1,001010,10,1011,11,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 10
1,101001,41,0011,3,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 11
1,101001,41,0011,3,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 12
1,110111,55,1100,12,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 13
1,010110,22,1101,13,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 14
1,100101,37,1010,10,39f57acca4fa6fd8,f5c6990e984443c3,579f63be1d7f9fbd,S-box 1 transform for round 15
0,101100,44,0010,2,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 0
0,001100,12,1011,11,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 1
0,111011,59,0000,0,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 2
0,010111,23,1011,11,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 3
0,100110,38,1000,8,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 4
0,110001,49,0101,5,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 5
0,110100,52,1001,9,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 6
0,111001,57,1010,10,3cf3f11fe7055c3d,265e3907c1fe2e80,0f5d93f397bbd2f0,S-box 0 transform for round 7
